File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF000RIN	bigBed broadPeak	peaks	ENCSR000BMX	ChIP-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide				GATA3-human	ENCAB000AGY	DNA		see document	see document		2011-07-18	ENCODE		see document		54 year	1	1					ENCFF001URL	751708	Richard Myers, HAIB	4dce85a0b5dee600af461acd55ed9d23	https://www.encodeproject.org/files/ENCFF000RIN/@@download/ENCFF000RIN.bigBed	hg19	
ENCFF000RIO	bigBed broadPeak	peaks	ENCSR000BMX	ChIP-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide				GATA3-human	ENCAB000AGY	DNA		see document	see document		2011-07-18	ENCODE		see document		54 year	2	1					ENCFF001URM	1212192	Richard Myers, HAIB	aab087d56c958c40aa8ed00f231bf647	https://www.encodeproject.org/files/ENCFF000RIO/@@download/ENCFF000RIO.bigBed	hg19	
ENCFF000RIQ	bigWig	raw signal	ENCSR000BMX	ChIP-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide				GATA3-human	ENCAB000AGY	DNA		see document	see document		2011-07-18	ENCODE		see document		54 year	1	1						22346932	Richard Myers, HAIB	88ca3abf6ff84baf6319665d59180b82	https://www.encodeproject.org/files/ENCFF000RIQ/@@download/ENCFF000RIQ.bigWig	hg19	
ENCFF000RIS	bigWig	raw signal	ENCSR000BMX	ChIP-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide				GATA3-human	ENCAB000AGY	DNA		see document	see document		2011-07-18	ENCODE		see document		54 year	2	1						36468681	Richard Myers, HAIB	bab3d7b3c1863789cb6bb10d02296728	https://www.encodeproject.org/files/ENCFF000RIS/@@download/ENCFF000RIS.bigWig	hg19	
ENCFF825MWK	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BMX	ChIP-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide				GATA3-human	ENCAB000AGY	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CNY	1412972	ENCODE Consortium	d510ed5e8991032f066a2d25553b0828	https://www.encodeproject.org/files/ENCFF825MWK/@@download/ENCFF825MWK.bigBed	hg19	
ENCFF000VKQ	bigBed narrowPeak	peaks	ENCSR000EYE	ChIP-seq	EFO:0002869	U2OS	immortalized cell line	child	female	Homo sapiens					H3K36me3-human	ENCAB000AND	DNA		see document	see document		2011-05-19	ENCODE											ENCFF001VDK	5529628	Peggy Farnham, USC	3065b5889a26a7a84216437be2422bc7	https://www.encodeproject.org/files/ENCFF000VKQ/@@download/ENCFF000VKQ.bigBed	hg19	
ENCFF000VKT	bigWig	signal	ENCSR000EYE	ChIP-seq	EFO:0002869	U2OS	immortalized cell line	child	female	Homo sapiens					H3K36me3-human	ENCAB000AND	DNA		see document	see document		2011-05-19	ENCODE												367264629	Peggy Farnham, USC	96acfce53dcdbfafd27fea981f19315f	https://www.encodeproject.org/files/ENCFF000VKT/@@download/ENCFF000VKT.bigWig	hg19	
ENCFF000ZQG	bigBed narrowPeak	peaks	ENCSR000EIC	ChIP-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFQ	DNA		see document	see document		2012-08-20	ENCODE											ENCFF001VQX	1304602	Michael Snyder, Stanford	d9cc66012c1602b742766fee7b4fd84d	https://www.encodeproject.org/files/ENCFF000ZQG/@@download/ENCFF000ZQG.bigBed	hg19	
ENCFF000ZQN	bigWig	signal	ENCSR000EIC	ChIP-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFQ	DNA		see document	see document		2012-08-20	ENCODE												441869666	Michael Snyder, Stanford	4297f5ce02b2cddb684f9f1d94713930	https://www.encodeproject.org/files/ENCFF000ZQN/@@download/ENCFF000ZQN.bigWig	hg19	
ENCFF001KFK	bigBed broadPeak	peaks	ENCSR000CGQ	ChIP-seq	NTR:0001510	ES-E14	stem cell	unknown	male	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		2012-09-05	ENCODE											ENCFF001XWY	658853	Bing Ren, UCSD	2d24f27fca6ac96840d207d67bcd90e6	https://www.encodeproject.org/files/ENCFF001KFK/@@download/ENCFF001KFK.bigBed	mm9	
ENCFF001KFN	bigWig	signal	ENCSR000CGQ	ChIP-seq	NTR:0001510	ES-E14	stem cell	unknown	male	Mus musculus					H3K27ac-mouse	ENCAB000ADS	DNA		see document	see document		2012-09-05	ENCODE												55092567	Bing Ren, UCSD	5068c6d4977d36367ef30fc05e323a42	https://www.encodeproject.org/files/ENCFF001KFN/@@download/ENCFF001KFN.bigWig	mm9	
ENCFF000AEF	bigBed narrowPeak	peaks	ENCSR000ELU	DNase-seq	EFO:0005913	urothelium cell line	immortalized cell line	child	female	Homo sapiens	UT189						DNA		see document	see document		2011-04-19	ENCODE											ENCFF001SPT	2351986	Gregory Crawford, Duke	018d2ae4c5f92b8411db88f41d9f44f6	https://www.encodeproject.org/files/ENCFF000AEF/@@download/ENCFF000AEF.bigBed	hg19	
ENCFF000TFI	bigWig	base overlap signal	ENCSR000ELU	DNase-seq	EFO:0005913	urothelium cell line	immortalized cell line	child	female	Homo sapiens	UT189						DNA		see document	see document		2011-04-19	ENCODE												1507473672	Gregory Crawford, Duke	dc259f67dd9569ec5b328e9c7dc0a33f	https://www.encodeproject.org/files/ENCFF000TFI/@@download/ENCFF000TFI.bigWig	hg19	
ENCFF000TFJ	bigBed narrowPeak	peaks	ENCSR000ELU	DNase-seq	EFO:0005913	urothelium cell line	immortalized cell line	child	female	Homo sapiens	UT189						DNA		see document	see document		2011-04-19	ENCODE											ENCFF001UXV	3013171	Gregory Crawford, Duke	ac098ac911e35cc911f5363ad07d599e	https://www.encodeproject.org/files/ENCFF000TFJ/@@download/ENCFF000TFJ.bigBed	hg19	
ENCFF000TFL	bigWig	signal	ENCSR000ELU	DNase-seq	EFO:0005913	urothelium cell line	immortalized cell line	child	female	Homo sapiens	UT189						DNA		see document	see document		2011-04-19	ENCODE												3349622005	Gregory Crawford, Duke	9778a64fc9cc2b03540eb050f0c14424	https://www.encodeproject.org/files/ENCFF000TFL/@@download/ENCFF000TFL.bigWig	hg19	
ENCFF000PWN	bigBed broadPeak	peaks	ENCSR000BRT	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					CBX3-human	ENCAB000AEW	DNA		see document	see document		2012-02-29	ENCODE		see document		53 year	1	1					ENCFF001UJC	1270457	Richard Myers, HAIB	11fa906b2efbb795177d11991d69f831	https://www.encodeproject.org/files/ENCFF000PWN/@@download/ENCFF000PWN.bigBed	hg19	
ENCFF000PWO	bigBed broadPeak	peaks	ENCSR000BRT	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					CBX3-human	ENCAB000AEW	DNA		see document	see document		2012-02-29	ENCODE		see document		53 year	2	1					ENCFF001UJD	473181	Richard Myers, HAIB	422bd845e7363a78c94fedc6422bb312	https://www.encodeproject.org/files/ENCFF000PWO/@@download/ENCFF000PWO.bigBed	hg19	
ENCFF000PWR	bigWig	raw signal	ENCSR000BRT	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					CBX3-human	ENCAB000AEW	DNA		see document	see document		2012-02-29	ENCODE		see document		53 year	1	1						63189771	Richard Myers, HAIB	162db24316758414b637f6401c442dc3	https://www.encodeproject.org/files/ENCFF000PWR/@@download/ENCFF000PWR.bigWig	hg19	
ENCFF000PWS	bigWig	raw signal	ENCSR000BRT	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					CBX3-human	ENCAB000AEW	DNA		see document	see document		2012-02-29	ENCODE		see document		53 year	2	1						28552306	Richard Myers, HAIB	73efb5e90fec0b896a11f358fd798ee6	https://www.encodeproject.org/files/ENCFF000PWS/@@download/ENCFF000PWS.bigWig	hg19	
ENCFF163PZR	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BRT	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					CBX3-human	ENCAB000AEW	DNA		see document	see document		2012-02-29	ENCODE											ENCFF002CLQ	1052105	ENCODE Consortium	930e8de7f3e7435c5e241c40d5dee8e7	https://www.encodeproject.org/files/ENCFF163PZR/@@download/ENCFF163PZR.bigBed	hg19	
ENCFF000MUA	bigWig	raw signal	ENCSR000BYD	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						78992401	Richard Myers, HAIB	6953449e46ceafe1aa70c5e00ab52318	https://www.encodeproject.org/files/ENCFF000MUA/@@download/ENCFF000MUA.bigWig	hg19	
ENCFF000MUB	bigWig	raw signal	ENCSR000BYD	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						86899541	Richard Myers, HAIB	5861f895d465ba3935bad453f735b384	https://www.encodeproject.org/files/ENCFF000MUB/@@download/ENCFF000MUB.bigWig	hg19	
ENCFF000MUD	gtf	transcript quantifications	ENCSR000BYD	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						7236391	Richard Myers, HAIB	180e1d3ced518284e9ee48c60fb3c61e	https://www.encodeproject.org/files/ENCFF000MUD/@@download/ENCFF000MUD.gtf.gz	hg19	
ENCFF000MUH	gtf	transcript quantifications	ENCSR000BYD	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						7229424	Richard Myers, HAIB	2d12b8c5dd160d6156b2a0498be9acfa	https://www.encodeproject.org/files/ENCFF000MUH/@@download/ENCFF000MUH.gtf.gz	hg19	
ENCFF000ADP	bigBed narrowPeak	peaks	ENCSR000EKL	DNase-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	afimoxifene						DNA		see document	see document		2012-03-28	ENCODE											ENCFF001SPD	1995558	Gregory Crawford, Duke	79cfe618ff11ca87d85b37fef61d1bf7	https://www.encodeproject.org/files/ENCFF000ADP/@@download/ENCFF000ADP.bigBed	hg19	
ENCFF000SUZ	bigWig	base overlap signal	ENCSR000EKL	DNase-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	afimoxifene						DNA		see document	see document		2012-03-28	ENCODE												1317512311	Gregory Crawford, Duke	2cfae22c6f8fdbd88adf35822b5d8835	https://www.encodeproject.org/files/ENCFF000SUZ/@@download/ENCFF000SUZ.bigWig	hg19	
ENCFF000SVB	bigBed narrowPeak	peaks	ENCSR000EKL	DNase-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	afimoxifene						DNA		see document	see document		2012-03-28	ENCODE											ENCFF001UWL	3024692	Gregory Crawford, Duke	1d6f1dba8a5318642bf9d6289f5767bb	https://www.encodeproject.org/files/ENCFF000SVB/@@download/ENCFF000SVB.bigBed	hg19	
ENCFF000SVE	bigWig	signal	ENCSR000EKL	DNase-seq	EFO:0005718	Ishikawa	immortalized cell line	adult	female	Homo sapiens	afimoxifene						DNA		see document	see document		2012-03-28	ENCODE												3462870115	Gregory Crawford, Duke	03be2b0a437266b5ee8478fc8a880bd2	https://www.encodeproject.org/files/ENCFF000SVE/@@download/ENCFF000SVE.bigWig	hg19	
ENCFF000YOL	bigBed narrowPeak	peaks	ENCSR000DOB	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					HMGN3-human	ENCAB000AHN	DNA		see document	see document		2011-10-29	ENCODE											ENCFF001VNI	1809908	Kevin Struhl, HMS	c928d505bc3d8babde44696e0519020a	https://www.encodeproject.org/files/ENCFF000YOL/@@download/ENCFF000YOL.bigBed	hg19	
ENCFF000YON	bigWig	signal	ENCSR000DOB	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					HMGN3-human	ENCAB000AHN	DNA		see document	see document		2011-10-29	ENCODE												337207166	Kevin Struhl, HMS	90f7d451b048a304c0fc140992ef6134	https://www.encodeproject.org/files/ENCFF000YON/@@download/ENCFF000YON.bigWig	hg19	
ENCFF510MIH	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DOB	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					HMGN3-human	ENCAB000AHN	DNA		see document	see document		2011-10-29	ENCODE											ENCFF002CWT	753606	ENCODE Consortium	316793c477b503f4193e386796557aaa	https://www.encodeproject.org/files/ENCFF510MIH/@@download/ENCFF510MIH.bigBed	hg19	
ENCFF001PUC	bigBed broadPeak	hotspots	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			2	1					ENCFF001YRV	5206782	John Stamatoyannopoulos, UW	026cdebe0464a35d1a320c55e51d9427	https://www.encodeproject.org/files/ENCFF001PUC/@@download/ENCFF001PUC.bigBed	mm9	
ENCFF001PUD	bigBed broadPeak	hotspots	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			3	1					ENCFF001YRW	5748620	John Stamatoyannopoulos, UW	a99f4fa3046263da3a8b29c6dc8295a1	https://www.encodeproject.org/files/ENCFF001PUD/@@download/ENCFF001PUD.bigBed	mm9	
ENCFF001PUF	bigBed narrowPeak	peaks	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			2	1					ENCFF001YRY	2797792	John Stamatoyannopoulos, UW	07aef71e73e3981a8922c56751639e48	https://www.encodeproject.org/files/ENCFF001PUF/@@download/ENCFF001PUF.bigBed	mm9	
ENCFF001PUG	bigBed narrowPeak	peaks	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			3	1					ENCFF001YRZ	2460016	John Stamatoyannopoulos, UW	b40d5d2386e2229a2ada45f1b86d42d3	https://www.encodeproject.org/files/ENCFF001PUG/@@download/ENCFF001PUG.bigBed	mm9	
ENCFF001PUI	bigWig	signal	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			2	1						204854462	John Stamatoyannopoulos, UW	a2d5e5deb0f91e70d7256a8c7baa9a77	https://www.encodeproject.org/files/ENCFF001PUI/@@download/ENCFF001PUI.bigWig	mm9	
ENCFF001PUK	bigWig	signal	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			3	1						202878112	John Stamatoyannopoulos, UW	daecf09cd3d572d2c7b38f1c1d207c41	https://www.encodeproject.org/files/ENCFF001PUK/@@download/ENCFF001PUK.bigWig	mm9	
ENCFF001OMT	bigBed broadPeak	hotspots	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			1	1					ENCFF001YLI	4789974	John Stamatoyannopoulos, UW	fbe9530eeb7e46173708dfca57deaeb4	https://www.encodeproject.org/files/ENCFF001OMT/@@download/ENCFF001OMT.bigBed	mm9	
ENCFF001OMU	bigBed narrowPeak	peaks	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			1	1					ENCFF001YLJ	3647377	John Stamatoyannopoulos, UW	66cff29558a326770db9d52bf0a84853	https://www.encodeproject.org/files/ENCFF001OMU/@@download/ENCFF001OMU.bigBed	mm9	
ENCFF001OOB	bigWig	raw signal	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			1	1						335347791	John Stamatoyannopoulos, UW	8819d9cfaa678db62bc26cffd10b4d19	https://www.encodeproject.org/files/ENCFF001OOB/@@download/ENCFF001OOB.bigWig	mm9	
ENCFF001OOC	bigWig	signal	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			1	1						696703646	John Stamatoyannopoulos, UW	f042196bacd0e3a083a57643ce6ea1f1	https://www.encodeproject.org/files/ENCFF001OOC/@@download/ENCFF001OOC.bigWig	mm9	
ENCFF001PUB	bigBed broadPeak	hotspots	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			1	1					ENCFF001YRU	4953150	John Stamatoyannopoulos, UW	0ad1cb23d97e4b2f6c18b2ecb8ac549d	https://www.encodeproject.org/files/ENCFF001PUB/@@download/ENCFF001PUB.bigBed	mm9	
ENCFF001PUE	bigBed narrowPeak	peaks	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			1	1					ENCFF001YRX	2541143	John Stamatoyannopoulos, UW	5d9d18d8579ba64296af3bd9950d7ae7	https://www.encodeproject.org/files/ENCFF001PUE/@@download/ENCFF001PUE.bigBed	mm9	
ENCFF001PUH	bigWig	signal	ENCSR000CNN	DNase-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document			1	1						159604311	John Stamatoyannopoulos, UW	893eecd68ab499fababc725734f0131d	https://www.encodeproject.org/files/ENCFF001PUH/@@download/ENCFF001PUH.bigWig	mm9	
ENCFF000PFN	bigBed broadPeak	peaks	ENCSR000BID	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					BHLHE40-human	ENCAB000AEJ	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	1	1					ENCFF001UFG	253029	Richard Myers, HAIB	f70d02cb0c634cd8500cb74c4b25d5d5	https://www.encodeproject.org/files/ENCFF000PFN/@@download/ENCFF000PFN.bigBed	hg19	
ENCFF000PFO	bigBed broadPeak	peaks	ENCSR000BID	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					BHLHE40-human	ENCAB000AEJ	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	2	1					ENCFF001UFH	84303	Richard Myers, HAIB	4a2648b4ef24d23b9266a03b87896ca3	https://www.encodeproject.org/files/ENCFF000PFO/@@download/ENCFF000PFO.bigBed	hg19	
ENCFF000PFS	bigWig	raw signal	ENCSR000BID	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					BHLHE40-human	ENCAB000AEJ	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	1	1						28372738	Richard Myers, HAIB	ab6349da1c7e697c5b83140dd3fea17c	https://www.encodeproject.org/files/ENCFF000PFS/@@download/ENCFF000PFS.bigWig	hg19	
ENCFF000PFT	bigWig	raw signal	ENCSR000BID	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					BHLHE40-human	ENCAB000AEJ	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	2	1						5520116	Richard Myers, HAIB	a904f25ccf50a12d2c26561d8adec7ad	https://www.encodeproject.org/files/ENCFF000PFT/@@download/ENCFF000PFT.bigWig	hg19	
ENCFF644QJT	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BID	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					BHLHE40-human	ENCAB000AEJ	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CKC	235530	ENCODE Consortium	97c37db55c3d79ce865681f9684b01f6	https://www.encodeproject.org/files/ENCFF644QJT/@@download/ENCFF644QJT.bigBed	hg19	
ENCFF000ZPV	bigBed narrowPeak	peaks	ENCSR000EXZ	ChIP-seq	EFO:0002717	SH-SY5Y	immortalized cell line	child	female	Homo sapiens					GATA3-human	ENCAB000AGZ	DNA		see document	see document		2011-10-29	ENCODE											ENCFF001VQW	3688651	Peggy Farnham, USC	802f1dbe14cc745476a9a8a8119a51ee	https://www.encodeproject.org/files/ENCFF000ZPV/@@download/ENCFF000ZPV.bigBed	hg19	
ENCFF000ZQB	bigWig	signal	ENCSR000EXZ	ChIP-seq	EFO:0002717	SH-SY5Y	immortalized cell line	child	female	Homo sapiens					GATA3-human	ENCAB000AGZ	DNA		see document	see document		2011-10-29	ENCODE												428670331	Peggy Farnham, USC	1705aa422f36a955791eb952b9eb1633	https://www.encodeproject.org/files/ENCFF000ZQB/@@download/ENCFF000ZQB.bigWig	hg19	
ENCFF032LZO	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EXZ	ChIP-seq	EFO:0002717	SH-SY5Y	immortalized cell line	child	female	Homo sapiens					GATA3-human	ENCAB000AGZ	DNA		see document	see document		2011-10-29	ENCODE											ENCFF002DAA	900812	ENCODE Consortium	01a4e06c51bf3398a9b748cefaab7fc3	https://www.encodeproject.org/files/ENCFF032LZO/@@download/ENCFF032LZO.bigBed	hg19	
ENCFF000ZLS	bigBed narrowPeak	peaks	ENCSR000EWU	ChIP-seq	EFO:0001203	MCF-7	immortalized cell line	adult	female	Homo sapiens					ZNF217-human	ENCAB000AMS	DNA		see document	see document		2011-10-29	ENCODE											ENCFF001VQJ	929830	Peggy Farnham, USC	23bac6d5c109a87c365f9b4ee9c52910	https://www.encodeproject.org/files/ENCFF000ZLS/@@download/ENCFF000ZLS.bigBed	hg19	
ENCFF000ZLZ	bigWig	signal	ENCSR000EWU	ChIP-seq	EFO:0001203	MCF-7	immortalized cell line	adult	female	Homo sapiens					ZNF217-human	ENCAB000AMS	DNA		see document	see document		2011-10-29	ENCODE												411531509	Peggy Farnham, USC	0b37a0dc9d9ab8f515a918c08c67498b	https://www.encodeproject.org/files/ENCFF000ZLZ/@@download/ENCFF000ZLZ.bigWig	hg19	
ENCFF050GUQ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EWU	ChIP-seq	EFO:0001203	MCF-7	immortalized cell line	adult	female	Homo sapiens					ZNF217-human	ENCAB000AMS	DNA		see document	see document		2011-10-29	ENCODE											ENCFF002CZN	682032	ENCODE Consortium	3677eeaa113567b343451b5cb5102443	https://www.encodeproject.org/files/ENCFF050GUQ/@@download/ENCFF050GUQ.bigBed	hg19	
ENCFF000MZI	bigBed broadPeak	peaks	ENCSR000BQO	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens	ethanol				FOSL2-human	ENCAB000AGL	DNA		see document	see document		2012-02-29	ENCODE		see document		58 year	1	1					ENCFF001TSD	614613	Richard Myers, HAIB	28b7a985b46def73e2517599a35d39bd	https://www.encodeproject.org/files/ENCFF000MZI/@@download/ENCFF000MZI.bigBed	hg19	
