File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF000CXP	bigWig	raw plus strand signal	ENCSR297UBP	RNA-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2011-02-08	ENCODE		see document	>200		2	1						41880521	Barbara Wold, Caltech	58c0ff926915396ed71ccfb3d417e888	https://www.encodeproject.org/files/ENCFF000CXP/@@download/ENCFF000CXP.bigWig	hg19	
ENCFF000MUL	bigWig	raw signal	ENCSR000BYE	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						82724809	Richard Myers, HAIB	0f9bb941a69219404d941336d8e91fbf	https://www.encodeproject.org/files/ENCFF000MUL/@@download/ENCFF000MUL.bigWig	hg19	
ENCFF000MUN	bigWig	raw signal	ENCSR000BYE	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						109104908	Richard Myers, HAIB	8df3c5b19bfc8461f1f8c013016b49fe	https://www.encodeproject.org/files/ENCFF000MUN/@@download/ENCFF000MUN.bigWig	hg19	
ENCFF000MUO	gtf	transcript quantifications	ENCSR000BYE	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						7233649	Richard Myers, HAIB	d621f682b0ca39aec500b9705acde966	https://www.encodeproject.org/files/ENCFF000MUO/@@download/ENCFF000MUO.gtf.gz	hg19	
ENCFF000MUR	gtf	transcript quantifications	ENCSR000BYE	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						7255597	Richard Myers, HAIB	ea00ec5b5c7c0feb66a9159acc26a8dd	https://www.encodeproject.org/files/ENCFF000MUR/@@download/ENCFF000MUR.gtf.gz	hg19	
ENCFF000MVF	bigWig	raw signal	ENCSR000BYG	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	genistein						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						47888927	Richard Myers, HAIB	7a4236a7c91f020f98ed4156ad47a578	https://www.encodeproject.org/files/ENCFF000MVF/@@download/ENCFF000MVF.bigWig	hg19	
ENCFF000MVG	bigWig	raw signal	ENCSR000BYG	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	genistein						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						69403124	Richard Myers, HAIB	c93feb53a2a79d1b9d29da1072f8af3b	https://www.encodeproject.org/files/ENCFF000MVG/@@download/ENCFF000MVG.bigWig	hg19	
ENCFF000MVH	gtf	transcript quantifications	ENCSR000BYG	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	genistein						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						7188836	Richard Myers, HAIB	39c0f67ac540a729a499a7c7f77f1d89	https://www.encodeproject.org/files/ENCFF000MVH/@@download/ENCFF000MVH.gtf.gz	hg19	
ENCFF000MVJ	gtf	transcript quantifications	ENCSR000BYG	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	genistein						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						7222514	Richard Myers, HAIB	aaec8c0ce1fbb91cfe880a0ea5534805	https://www.encodeproject.org/files/ENCFF000MVJ/@@download/ENCFF000MVJ.gtf.gz	hg19	
ENCFF000MUA	bigWig	raw signal	ENCSR000BYD	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						78992401	Richard Myers, HAIB	6953449e46ceafe1aa70c5e00ab52318	https://www.encodeproject.org/files/ENCFF000MUA/@@download/ENCFF000MUA.bigWig	hg19	
ENCFF000MUB	bigWig	raw signal	ENCSR000BYD	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						86899541	Richard Myers, HAIB	5861f895d465ba3935bad453f735b384	https://www.encodeproject.org/files/ENCFF000MUB/@@download/ENCFF000MUB.bigWig	hg19	
ENCFF000MUD	gtf	transcript quantifications	ENCSR000BYD	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						7236391	Richard Myers, HAIB	180e1d3ced518284e9ee48c60fb3c61e	https://www.encodeproject.org/files/ENCFF000MUD/@@download/ENCFF000MUD.gtf.gz	hg19	
ENCFF000MUH	gtf	transcript quantifications	ENCSR000BYD	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	bisphenol A						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						7229424	Richard Myers, HAIB	2d12b8c5dd160d6156b2a0498be9acfa	https://www.encodeproject.org/files/ENCFF000MUH/@@download/ENCFF000MUH.gtf.gz	hg19	
ENCFF000MUS	gtf	transcript quantifications	ENCSR000BYF	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	estradiol						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						7178484	Richard Myers, HAIB	aa8a6c9bb5120c8e9d7e7f7ece1cb03d	https://www.encodeproject.org/files/ENCFF000MUS/@@download/ENCFF000MUS.gtf.gz	hg19	
ENCFF000MUV	gtf	transcript quantifications	ENCSR000BYF	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	estradiol						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						7263207	Richard Myers, HAIB	3c08320f2d09e46e630310c7df426c30	https://www.encodeproject.org/files/ENCFF000MUV/@@download/ENCFF000MUV.gtf.gz	hg19	
ENCFF000MUY	bigWig	raw signal	ENCSR000BYF	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	estradiol						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	1	1						43866455	Richard Myers, HAIB	4ba5b21613e3fc2a35205a9b9b66e173	https://www.encodeproject.org/files/ENCFF000MUY/@@download/ENCFF000MUY.bigWig	hg19	
ENCFF000MVB	bigWig	raw signal	ENCSR000BYF	RNA-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	estradiol						polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	54 year	2	1						114934756	Richard Myers, HAIB	ccf6217d7c421873610e58fc81895e7b	https://www.encodeproject.org/files/ENCFF000MVB/@@download/ENCFF000MVB.bigWig	hg19	
ENCFF000DKP	gtf	exon quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						8176201	Barbara Wold, Caltech	ebd8989f154e5e34dc7a9aa9e5bf7053	https://www.encodeproject.org/files/ENCFF000DKP/@@download/ENCFF000DKP.gtf.gz	hg19	
ENCFF000DKR	gtf	exon quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						8211363	Barbara Wold, Caltech	fe95d8b88b21e537ba47029892ee71a6	https://www.encodeproject.org/files/ENCFF000DKR/@@download/ENCFF000DKR.gtf.gz	hg19	
ENCFF000DLF	gtf	gene quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						1437251	Barbara Wold, Caltech	d4dc01a68a78e42af9a25ca12bdba494	https://www.encodeproject.org/files/ENCFF000DLF/@@download/ENCFF000DLF.gtf.gz	hg19	
ENCFF000DLH	gtf	gene quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						1350602	Barbara Wold, Caltech	463cb8d8bb11a29ea4b4f82f8c7f9921	https://www.encodeproject.org/files/ENCFF000DLH/@@download/ENCFF000DLH.gtf.gz	hg19	
ENCFF000DLK	gtf	gene quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						1967941	Barbara Wold, Caltech	3c76e402f28536a79c877c0c5aebd9b7	https://www.encodeproject.org/files/ENCFF000DLK/@@download/ENCFF000DLK.gtf.gz	hg19	
ENCFF000DLM	gtf	gene quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						1974324	Barbara Wold, Caltech	bbf8d46a7afa80f70405d0bdcae03d68	https://www.encodeproject.org/files/ENCFF000DLM/@@download/ENCFF000DLM.gtf.gz	hg19	
ENCFF000DLU	gtf	transcription start sites	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						3294580	Barbara Wold, Caltech	c89c6c15ba4079d5e4d208789a47c2f7	https://www.encodeproject.org/files/ENCFF000DLU/@@download/ENCFF000DLU.gtf.gz	hg19	
ENCFF000DLW	gtf	transcription start sites	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						3313263	Barbara Wold, Caltech	b724895c48d167025527f04c483b10c1	https://www.encodeproject.org/files/ENCFF000DLW/@@download/ENCFF000DLW.gtf.gz	hg19	
ENCFF000DLY	gtf	transcript quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						5344446	Barbara Wold, Caltech	e8b7053889cb74b52163d39666e0fb2b	https://www.encodeproject.org/files/ENCFF000DLY/@@download/ENCFF000DLY.gtf.gz	hg19	
ENCFF000DMA	gtf	transcript quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						5332348	Barbara Wold, Caltech	a16772603e298f0b59e40b849939a173	https://www.encodeproject.org/files/ENCFF000DMA/@@download/ENCFF000DMA.gtf.gz	hg19	
ENCFF000DMC	gtf	transcript quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						13821209	Barbara Wold, Caltech	a6113756afa64acd21d081e74569bac5	https://www.encodeproject.org/files/ENCFF000DMC/@@download/ENCFF000DMC.gtf.gz	hg19	
ENCFF000DME	gtf	transcript quantifications	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						13849583	Barbara Wold, Caltech	8486af5dc1dc200cb39ad5b2b5ec5a67	https://www.encodeproject.org/files/ENCFF000DME/@@download/ENCFF000DME.gtf.gz	hg19	
ENCFF000DMG	bigWig	signal	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						195154124	Barbara Wold, Caltech	605c379cee663c1e75fdc882a9cd6dca	https://www.encodeproject.org/files/ENCFF000DMG/@@download/ENCFF000DMG.bigWig	hg19	
ENCFF000DMI	bigWig	signal	ENCSR000CWM	RNA-seq	EFO:0002824	HCT116	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						236783417	Barbara Wold, Caltech	744e69bf87bcac918f08b7bec40d89db	https://www.encodeproject.org/files/ENCFF000DMI/@@download/ENCFF000DMI.bigWig	hg19	
ENCFF001MGE	bigWig	raw minus strand signal	ENCSR000CHT	RNA-seq	NTR:0000714	leukemia stem cell	stem cell	adult	mixed	Mus musculus							polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document	>175	10-12 week	1	1						44396772	Ross Hardison, PennState	1f52683e84287ec7e9c40ae9dccabb3c	https://www.encodeproject.org/files/ENCFF001MGE/@@download/ENCFF001MGE.bigWig	mm9	
ENCFF001MGF	bigWig	raw minus strand signal	ENCSR000CHT	RNA-seq	NTR:0000714	leukemia stem cell	stem cell	adult	mixed	Mus musculus							polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document	>175	10-12 week	2	1						31799473	Ross Hardison, PennState	ce3cd6c450d7f332c99ac7369d5e3e19	https://www.encodeproject.org/files/ENCFF001MGF/@@download/ENCFF001MGF.bigWig	mm9	
ENCFF001MGG	bigWig	raw plus strand signal	ENCSR000CHT	RNA-seq	NTR:0000714	leukemia stem cell	stem cell	adult	mixed	Mus musculus							polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document	>175	10-12 week	1	1						44463865	Ross Hardison, PennState	ee1f80c99ad010166381d667d1fc4a68	https://www.encodeproject.org/files/ENCFF001MGG/@@download/ENCFF001MGG.bigWig	mm9	
ENCFF001MGH	bigWig	raw plus strand signal	ENCSR000CHT	RNA-seq	NTR:0000714	leukemia stem cell	stem cell	adult	mixed	Mus musculus							polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document	>175	10-12 week	2	1						32034588	Ross Hardison, PennState	19fa72b6e859d29eeacd70303e6ed042	https://www.encodeproject.org/files/ENCFF001MGH/@@download/ENCFF001MGH.bigWig	mm9	
ENCFF000DNC	gtf	exon quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	1	1						7994611	Barbara Wold, Caltech	8ffca98591083a944ff468bc20eb2479	https://www.encodeproject.org/files/ENCFF000DNC/@@download/ENCFF000DNC.gtf.gz	hg19	
ENCFF000DNE	gtf	exon quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	2	1						8070112	Barbara Wold, Caltech	2d023afa308bdd5b58665d0b1a5a0544	https://www.encodeproject.org/files/ENCFF000DNE/@@download/ENCFF000DNE.gtf.gz	hg19	
ENCFF000DNS	gtf	gene quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	1	1						984902	Barbara Wold, Caltech	46d0b7acf8b499a379f7e2fab9fc395f	https://www.encodeproject.org/files/ENCFF000DNS/@@download/ENCFF000DNS.gtf.gz	hg19	
ENCFF000DNU	gtf	gene quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	2	1						1093013	Barbara Wold, Caltech	0f3235a8ab7398e7ecc3fec2d129c6d1	https://www.encodeproject.org/files/ENCFF000DNU/@@download/ENCFF000DNU.gtf.gz	hg19	
ENCFF000DNW	gtf	gene quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	1	1						1926892	Barbara Wold, Caltech	3309cc796c55d9529df410a9fa125928	https://www.encodeproject.org/files/ENCFF000DNW/@@download/ENCFF000DNW.gtf.gz	hg19	
ENCFF000DNY	gtf	gene quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	2	1						1940606	Barbara Wold, Caltech	15c345ecc4dc756d92faf20e37f4d86c	https://www.encodeproject.org/files/ENCFF000DNY/@@download/ENCFF000DNY.gtf.gz	hg19	
ENCFF000DOF	gtf	transcription start sites	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	1	1						3192327	Barbara Wold, Caltech	e95112769ef97120545e6a0b3e5a1dc3	https://www.encodeproject.org/files/ENCFF000DOF/@@download/ENCFF000DOF.gtf.gz	hg19	
ENCFF000DOI	gtf	transcription start sites	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	2	1						3233998	Barbara Wold, Caltech	2db29bf2a3a5768f1f282b346ca21718	https://www.encodeproject.org/files/ENCFF000DOI/@@download/ENCFF000DOI.gtf.gz	hg19	
ENCFF000DOK	gtf	transcript quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	1	1						4176894	Barbara Wold, Caltech	c4c952b6fbf79984642e7e1fcccf04e5	https://www.encodeproject.org/files/ENCFF000DOK/@@download/ENCFF000DOK.gtf.gz	hg19	
ENCFF000DON	gtf	transcript quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	2	1						4504148	Barbara Wold, Caltech	1b8a54dfe72dd479bc0617389422cf73	https://www.encodeproject.org/files/ENCFF000DON/@@download/ENCFF000DON.gtf.gz	hg19	
ENCFF000DOQ	gtf	transcript quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	1	1						13563292	Barbara Wold, Caltech	ad57de084f12e95972bf5dd016c5b791	https://www.encodeproject.org/files/ENCFF000DOQ/@@download/ENCFF000DOQ.gtf.gz	hg19	
ENCFF000DOS	gtf	transcript quantifications	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	2	1						13638602	Barbara Wold, Caltech	7ce45175462e557d550f55be34db910c	https://www.encodeproject.org/files/ENCFF000DOS/@@download/ENCFF000DOS.gtf.gz	hg19	
ENCFF000DOU	bigWig	signal	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	1	1						170440500	Barbara Wold, Caltech	a1b162e27140c5b624d612664eb8e4b8	https://www.encodeproject.org/files/ENCFF000DOU/@@download/ENCFF000DOU.bigWig	hg19	
ENCFF000DOW	bigWig	signal	ENCSR000EYQ	RNA-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	31 year	2	1						216892529	Barbara Wold, Caltech	4a02e545384cc9aee6d7c41fb8f035fe	https://www.encodeproject.org/files/ENCFF000DOW/@@download/ENCFF000DOW.bigWig	hg19	
ENCFF000DGJ	gtf	exon quantifications	ENCSR000EYP	RNA-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						8265550	Barbara Wold, Caltech	c71ebbad790070b73af53e3bf15b3da2	https://www.encodeproject.org/files/ENCFF000DGJ/@@download/ENCFF000DGJ.gtf.gz	hg19	
ENCFF000DGL	gtf	exon quantifications	ENCSR000EYP	RNA-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						8286534	Barbara Wold, Caltech	21d698ca5ec81cd7951f23690134871e	https://www.encodeproject.org/files/ENCFF000DGL/@@download/ENCFF000DGL.gtf.gz	hg19	
ENCFF000DGO	gtf	exon quantifications	ENCSR000EYP	RNA-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		3	1						8307240	Barbara Wold, Caltech	c6c4852d82f1b2e83733c918c8f60e0e	https://www.encodeproject.org/files/ENCFF000DGO/@@download/ENCFF000DGO.gtf.gz	hg19	
ENCFF000DGQ	gtf	exon quantifications	ENCSR000EYP	RNA-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		4	1						8262167	Barbara Wold, Caltech	78d23cd1deb7b2b6b0f4f77fb6f88f5d	https://www.encodeproject.org/files/ENCFF000DGQ/@@download/ENCFF000DGQ.gtf.gz	hg19	
ENCFF000DHH	gtf	gene quantifications	ENCSR000EYP	RNA-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		1	1						1135973	Barbara Wold, Caltech	3f278534f058b8131f0d53a6c10beca9	https://www.encodeproject.org/files/ENCFF000DHH/@@download/ENCFF000DHH.gtf.gz	hg19	
ENCFF000DHK	gtf	gene quantifications	ENCSR000EYP	RNA-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200		2	1						1123068	Barbara Wold, Caltech	9f473801a82be23a7db0e23764021d2b	https://www.encodeproject.org/files/ENCFF000DHK/@@download/ENCFF000DHK.gtf.gz	hg19	
